fraction_removed,lcc_fraction,lcc_std,network,model,strategy
0.4899718837863168,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.5,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.5099343955014058,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.519962511715089,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.5299906279287723,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.5399250234301781,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.5499531396438613,0.00018744142455482662,0.0,AS Internet,ER,degree-targeted attack
0.5599812558575445,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.5699156513589503,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.5799437675726336,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.5899718837863168,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6099343955014058,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.619962511715089,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6299906279287723,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6399250234301781,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6499531396438613,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6599812558575445,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6699156513589504,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6799437675726335,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.6899718837863168,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7099343955014058,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7199625117150891,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7299906279287722,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7399250234301781,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7499531396438613,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7599812558575445,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7699156513589503,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7799437675726335,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.7899718837863168,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8099343955014058,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.819962511715089,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8299906279287722,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.839925023430178,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8499531396438613,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8599812558575445,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8699156513589503,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8799437675726336,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.8899718837863168,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9099343955014058,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.919962511715089,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9299906279287723,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.939925023430178,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9499531396438613,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9599812558575446,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9699156513589503,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9799437675726336,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
0.9899718837863167,9.372071227741331e-05,0.0,AS Internet,ER,degree-targeted attack
1.0,0.0,0.0,AS Internet,ER,degree-targeted attack
0.0,1.0,0.0,AS Internet,BA,random failure
0.009934395501405811,0.9900046860356138,7.424076625003049e-05,AS Internet,BA,random failure
0.019962511715089035,0.9798547328959698,0.00018142887237683182,AS Internet,BA,random failure
0.02999062792877226,0.9695641986879101,0.0002961856249870594,AS Internet,BA,random failure
0.03992502343017807,0.959306466729147,0.00035884141928917027,AS Internet,BA,random failure
0.04995313964386129,0.9488753514526712,0.0003981751787487874,AS Internet,BA,random failure
0.05998125585754452,0.9383317713214622,0.00045044479252850976,AS Internet,BA,random failure
0.06991565135895032,0.9278022492970945,0.0006447515021776858,AS Internet,BA,random failure
0.07994376757263355,0.9170665417057169,0.0007607559090377172,AS Internet,BA,random failure
0.08997188378631678,0.9061293345829429,0.0008167156486985687,AS Internet,BA,random failure
0.1,0.8950187441424553,0.0010340223641916175,AS Internet,BA,random failure
0.10993439550140581,0.8840815370196813,0.0012050584985448093,AS Internet,BA,random failure
0.11996251171508904,0.8729615745079663,0.001186039224204747,AS Internet,BA,random failure
0.12999062792877225,0.8616776007497655,0.0013147315756939582,AS Internet,BA,random failure
0.13992502343017807,0.8505342080599814,0.0015667345039631756,AS Internet,BA,random failure
0.14995313964386128,0.8389268978444235,0.0018181033133130543,AS Internet,BA,random failure
0.15998125585754452,0.8273102155576384,0.00219462612328658,AS Internet,BA,random failure
0.16991565135895031,0.8158434864104966,0.002376605553653742,AS Internet,BA,random failure
0.17994376757263356,0.8042736644798503,0.0022435102066145304,AS Internet,BA,random failure
0.18997188378631677,0.7922633552014996,0.002455674924686421,AS Internet,BA,random failure
0.2,0.780360824742268,0.0024729617836227276,AS Internet,BA,random failure
0.2099343955014058,0.7686410496719778,0.0028185481684879225,AS Internet,BA,random failure
0.21996251171508904,0.7565885660731022,0.002851420904393484,AS Internet,BA,random failure
0.22999062792877226,0.7443767572633552,0.0031232348269722666,AS Internet,BA,random failure
0.23992502343017807,0.7324039362699156,0.0034241904660407105,AS Internet,BA,random failure
0.2499531396438613,0.7200421743205248,0.0037613748581229343,AS Internet,BA,random failure
0.2599812558575445,0.7072680412371133,0.004045270286099129,AS Internet,BA,random failure
0.26991565135895035,0.6944611059044048,0.004509992199081008,AS Internet,BA,random failure
0.27994376757263356,0.6814386129334584,0.005009323851733044,AS Internet,BA,random failure
0.2899718837863168,0.6684723523898783,0.00551436296750255,AS Internet,BA,random failure
0.3,0.6554873477038424,0.005477851365076964,AS Internet,BA,random failure
0.30993439550140583,0.6426194939081539,0.005654153949566456,AS Internet,BA,random failure
0.31996251171508905,0.6300000000000001,0.0058927824796464,AS Internet,BA,random failure
0.32999062792877226,0.6168650421743206,0.0062792510035435565,AS Internet,BA,random failure
0.33992502343017805,0.6037628865979381,0.0062068500823322294,AS Internet,BA,random failure
0.34995313964386127,0.590477975632615,0.006109009058200334,AS Internet,BA,random failure
0.35998125585754454,0.5775585754451733,0.005962101507134666,AS Internet,BA,random failure
0.3699156513589503,0.5646672914714153,0.005825780793971912,AS Internet,BA,random failure
0.37994376757263354,0.5516776007497657,0.006100880043943927,AS Internet,BA,random failure
0.38997188378631675,0.5381583880037489,0.00673364077626155,AS Internet,BA,random failure
0.4,0.5247282099343955,0.006850418322309931,AS Internet,BA,random failure
0.4099343955014058,0.5112933458294283,0.007011067272544049,AS Internet,BA,random failure
0.419962511715089,0.49760074976569835,0.006676204658478716,AS Internet,BA,random failure
0.42999062792877224,0.48402530459231485,0.007566371799830283,AS Internet,BA,random failure
0.4399250234301781,0.47057638238050614,0.00843587805006441,AS Internet,BA,random failure
0.4499531396438613,0.456522961574508,0.009222084752418022,AS Internet,BA,random failure
0.4599812558575445,0.4424695407685098,0.009522101622088067,AS Internet,BA,random failure
0.4699156513589503,0.42929709465791943,0.00984452997185177,AS Internet,BA,random failure
0.4799437675726336,0.4160215557638239,0.009360981020345077,AS Internet,BA,random failure
0.4899718837863168,0.40223055295220245,0.009657991020553543,AS Internet,BA,random failure
0.5,0.38804123711340216,0.00981853178848744,AS Internet,BA,random failure
0.5099343955014058,0.3746672914714152,0.009995879655912535,AS Internet,BA,random failure
0.519962511715089,0.360543580131209,0.010947846917900784,AS Internet,BA,random failure
0.5299906279287723,0.3473383317713214,0.010676261898398143,AS Internet,BA,random failure
0.5399250234301781,0.33357075913776946,0.010759268389855938,AS Internet,BA,random failure
0.5499531396438613,0.32034208059981256,0.011103055839430321,AS Internet,BA,random failure
0.5599812558575445,0.30677600749765693,0.010887713073597947,AS Internet,BA,random failure
0.5699156513589503,0.29345360824742267,0.010203395725117415,AS Internet,BA,random failure
0.5799437675726336,0.2799484536082474,0.01047546360802234,AS Internet,BA,random failure
0.5899718837863168,0.2667338331771322,0.01078372666590225,AS Internet,BA,random failure
0.6,0.2533692596063731,0.01206136684879078,AS Internet,BA,random failure
0.6099343955014058,0.24026241799437673,0.011564368787587088,AS Internet,BA,random failure
0.619962511715089,0.22792877225866914,0.01163470075993707,AS Internet,BA,random failure
0.6299906279287723,0.2149484536082474,0.012089626783214994,AS Internet,BA,random failure
0.6399250234301781,0.20252108716026243,0.011978515327609513,AS Internet,BA,random failure
0.6499531396438613,0.1890112464854733,0.012894174308567787,AS Internet,BA,random failure
0.6599812558575445,0.17553889409559514,0.012976342523860354,AS Internet,BA,random failure
0.6699156513589504,0.16333645735707597,0.012609898068468472,AS Internet,BA,random failure
0.6799437675726335,0.15156982193064666,0.012823578548360708,AS Internet,BA,random failure
0.6899718837863168,0.13886597938144332,0.013411499419898155,AS Internet,BA,random failure
0.7,0.1281396438612933,0.012825838700084349,AS Internet,BA,random failure
0.7099343955014058,0.11671977507029052,0.013178591868765641,AS Internet,BA,random failure
0.7199625117150891,0.10490159325210871,0.013723256712465996,AS Internet,BA,random failure
0.7299906279287722,0.09317244611059045,0.01442328800990893,AS Internet,BA,random failure
0.7399250234301781,0.08223055295220244,0.014178503505029768,AS Internet,BA,random failure
0.7499531396438613,0.0737207122774133,0.012782433230583598,AS Internet,BA,random failure
0.7599812558575445,0.06540768509840675,0.012120008748724351,AS Internet,BA,random failure
0.7699156513589503,0.05744611059044049,0.011811467657322812,AS Internet,BA,random failure
0.7799437675726335,0.05045923149015933,0.012112161150567144,AS Internet,BA,random failure
0.7899718837863168,0.042099343955014065,0.015619973132717409,AS Internet,BA,random failure
0.8,0.034170571696344895,0.014874938584529474,AS Internet,BA,random failure
0.8099343955014058,0.027600749765698217,0.014704373567896797,AS Internet,BA,random failure
0.819962511715089,0.022394564198687916,0.012694589833803366,AS Internet,BA,random failure
0.8299906279287722,0.018865979381443302,0.010230383127076447,AS Internet,BA,random failure
0.839925023430178,0.013472352389878161,0.00811817633208685,AS Internet,BA,random failure
0.8499531396438613,0.01090909090909091,0.006781287762613263,AS Internet,BA,random failure
0.8599812558575445,0.008505154639175259,0.005732680394528748,AS Internet,BA,random failure
0.8699156513589503,0.0067994376757263345,0.0049080021215421234,AS Internet,BA,random failure
0.8799437675726336,0.004311152764761012,0.0027661108962972387,AS Internet,BA,random failure
0.8899718837863168,0.003284910965323337,0.002123653229260768,AS Internet,BA,random failure
0.9,0.0026429240862230552,0.0016990611360013402,AS Internet,BA,random failure
0.9099343955014058,0.0021040299906279294,0.0015517713362921653,AS Internet,BA,random failure
0.919962511715089,0.0017197750702905342,0.0012213484590849284,AS Internet,BA,random failure
0.9299906279287723,0.0014011246485473292,0.0009782372926040882,AS Internet,BA,random failure
0.939925023430178,0.0009372071227741332,0.0004976913982137491,AS Internet,BA,random failure
0.9499531396438613,0.0007638238050609186,0.0004256561165648913,AS Internet,BA,random failure
0.9599812558575446,0.0005670103092783506,0.0003143138957400938,AS Internet,BA,random failure
0.9699156513589503,0.00036082474226804123,0.00013011662021475932,AS Internet,BA,random failure
0.9799437675726336,0.000267104029990628,9.500063229949995e-05,AS Internet,BA,random failure
0.9899718837863167,0.00020618556701030932,7.013415907729974e-05,AS Internet,BA,random failure
1.0,0.0,0.0,AS Internet,BA,random failure
0.0,1.0,0.0,AS Internet,BA,degree-targeted attack
0.009934395501405811,0.9737582005623243,0.0,AS Internet,BA,degree-targeted attack
0.019962511715089035,0.9443298969072165,0.0,AS Internet,BA,degree-targeted attack
0.02999062792877226,0.9139643861293346,0.0,AS Internet,BA,degree-targeted attack
0.03992502343017807,0.8830365510777882,0.0,AS Internet,BA,degree-targeted attack
0.04995313964386129,0.8452671040299906,0.0,AS Internet,BA,degree-targeted attack
0.05998125585754452,0.8064667291471416,0.0,AS Internet,BA,degree-targeted attack
0.06991565135895032,0.7597000937207122,0.0,AS Internet,BA,degree-targeted attack
0.07994376757263355,0.7128397375820056,0.0,AS Internet,BA,degree-targeted attack
0.08997188378631678,0.6466729147141518,0.0,AS Internet,BA,degree-targeted attack
0.1,0.5783505154639176,0.0,AS Internet,BA,degree-targeted attack
0.10993439550140581,0.49325210871602626,0.0,AS Internet,BA,degree-targeted attack
0.11996251171508904,0.3695407685098407,0.0,AS Internet,BA,degree-targeted attack
0.12999062792877225,0.24901593252108717,0.0,AS Internet,BA,degree-targeted attack
0.13992502343017807,0.0711340206185567,0.0,AS Internet,BA,degree-targeted attack
0.14995313964386128,0.013964386129334583,0.0,AS Internet,BA,degree-targeted attack
0.15998125585754452,0.007685098406747891,0.0,AS Internet,BA,degree-targeted attack
0.16991565135895031,0.007029053420805998,0.0,AS Internet,BA,degree-targeted attack
0.17994376757263356,0.0031865042174320526,0.0,AS Internet,BA,degree-targeted attack
0.18997188378631677,0.003092783505154639,0.0,AS Internet,BA,degree-targeted attack
0.2,0.0015932521087160263,0.0,AS Internet,BA,degree-targeted attack
0.2099343955014058,0.0013120899718837863,0.0,AS Internet,BA,degree-targeted attack
0.21996251171508904,0.0010309278350515464,0.0,AS Internet,BA,degree-targeted attack
0.22999062792877226,0.0010309278350515464,0.0,AS Internet,BA,degree-targeted attack
0.23992502343017807,0.0008434864104967198,0.0,AS Internet,BA,degree-targeted attack
0.2499531396438613,0.0007497656982193065,0.0,AS Internet,BA,degree-targeted attack
0.2599812558575445,0.0007497656982193065,0.0,AS Internet,BA,degree-targeted attack
0.26991565135895035,0.0007497656982193065,0.0,AS Internet,BA,degree-targeted attack
0.27994376757263356,0.0007497656982193065,0.0,AS Internet,BA,degree-targeted attack
0.2899718837863168,0.0006560449859418932,0.0,AS Internet,BA,degree-targeted attack
0.3,0.00046860356138706655,0.0,AS Internet,BA,degree-targeted attack
0.30993439550140583,0.00028116213683223993,0.0,AS Internet,BA,degree-targeted attack
0.31996251171508905,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.32999062792877226,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.33992502343017805,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.34995313964386127,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.35998125585754454,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.3699156513589503,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.37994376757263354,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.38997188378631675,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.4,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.4099343955014058,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.419962511715089,0.00018744142455482662,0.0,AS Internet,BA,degree-targeted attack
0.42999062792877224,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.4399250234301781,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.4499531396438613,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.4599812558575445,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.4699156513589503,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.4799437675726336,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.4899718837863168,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5099343955014058,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.519962511715089,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5299906279287723,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5399250234301781,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5499531396438613,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5599812558575445,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5699156513589503,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5799437675726336,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.5899718837863168,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6099343955014058,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.619962511715089,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6299906279287723,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6399250234301781,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6499531396438613,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6599812558575445,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6699156513589504,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6799437675726335,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.6899718837863168,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7099343955014058,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7199625117150891,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7299906279287722,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7399250234301781,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7499531396438613,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7599812558575445,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7699156513589503,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7799437675726335,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.7899718837863168,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8099343955014058,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.819962511715089,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8299906279287722,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.839925023430178,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8499531396438613,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8599812558575445,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8699156513589503,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8799437675726336,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.8899718837863168,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9099343955014058,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.919962511715089,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9299906279287723,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.939925023430178,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9499531396438613,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9599812558575446,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9699156513589503,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9799437675726336,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
0.9899718837863167,9.372071227741331e-05,0.0,AS Internet,BA,degree-targeted attack
1.0,0.0,0.0,AS Internet,BA,degree-targeted attack
0.0,1.0,0.0,WWW Notre Dame,real,random failure
0.009999109689342981,0.9816069493351834,0.0028341782601212164,WWW Notre Dame,real,random failure
0.019998219378685962,0.9629629231661904,0.005333422211390474,WWW Notre Dame,real,random failure
0.029997329068028943,0.94295426566256,0.006629481205033275,WWW Notre Dame,real,random failure
0.039999508794120266,0.9220356492667218,0.009128083111549059,WWW Notre Dame,real,random failure
0.04999861848346325,0.9043967531291349,0.009082506781742035,WWW Notre Dame,real,random failure
0.05999772817280623,0.887168934912151,0.00895483779717015,WWW Notre Dame,real,random failure
0.06999990789889755,0.8705499049823624,0.008776831958905352,WWW Notre Dame,real,random failure
0.07999901758824053,0.853057910103184,0.010212296426600903,WWW Notre Dame,real,random failure
0.08999812727758351,0.8353484031203854,0.010115040427915284,WWW Notre Dame,real,random failure
0.0999972369669265,0.8192488234084163,0.010481435068945362,WWW Notre Dame,real,random failure
0.10999941669301781,0.8015522105799606,0.01276724820163847,WWW Notre Dame,real,random failure
0.11999852638236079,0.7845144276376987,0.013192037211303792,WWW Notre Dame,real,random failure
0.12999763607170378,0.7684713366018989,0.013176377104265854,WWW Notre Dame,real,random failure
0.1399998157977951,0.7520380438953855,0.013408451886217098,WWW Notre Dame,real,random failure
0.14999892548713809,0.7346974018278998,0.012529091120081406,WWW Notre Dame,real,random failure
0.15999803517648106,0.7182911254447715,0.013678204184220916,WWW Notre Dame,real,random failure
0.16999714486582404,0.7022090449422681,0.014759360828953547,WWW Notre Dame,real,random failure
0.17999932459191537,0.6859949528595857,0.014654925763622944,WWW Notre Dame,real,random failure
0.18999843428125834,0.6706654918659375,0.01409697482368323,WWW Notre Dame,real,random failure
0.19999754397060132,0.6538901970656589,0.013008526230888384,WWW Notre Dame,real,random failure
0.20999972369669265,0.6361171403221697,0.013445100287725711,WWW Notre Dame,real,random failure
0.21999883338603562,0.6198942986347546,0.011549062392395884,WWW Notre Dame,real,random failure
0.2299979430753786,0.6042727236445021,0.011249322654002835,WWW Notre Dame,real,random failure
0.23999705276472158,0.5893290127682829,0.009911953064972246,WWW Notre Dame,real,random failure
0.2499992324908129,0.5743074764604932,0.01018880872895119,WWW Notre Dame,real,random failure
0.2599983421801559,0.5574864381126642,0.01249210909383315,WWW Notre Dame,real,random failure
0.26999745186949886,0.5425781861608884,0.01190968811167116,WWW Notre Dame,real,random failure
0.2799996315955902,0.5279132346214184,0.012367720840172928,WWW Notre Dame,real,random failure
0.2899987412849332,0.5143590223774979,0.012201544345762068,WWW Notre Dame,real,random failure
0.29999785097427617,0.4998979212781176,0.012336505036229578,WWW Notre Dame,real,random failure
0.30999696066361915,0.4846551888226102,0.013953278075758479,WWW Notre Dame,real,random failure
0.31999914038971045,0.471415501843557,0.013837656913005203,WWW Notre Dame,real,random failure
0.3299982500790534,0.45748536359980224,0.013760022481912075,WWW Notre Dame,real,random failure
0.3399973597683964,0.44315658108427564,0.015144069741871966,WWW Notre Dame,real,random failure
0.34999953949448775,0.4288712395887379,0.015067610990899774,WWW Notre Dame,real,random failure
0.35999864918383073,0.4154700686767221,0.014441379776866634,WWW Notre Dame,real,random failure
0.3699977588731737,0.4021402761191051,0.01441385685881242,WWW Notre Dame,real,random failure
0.379999938599265,0.38870487429734524,0.012966550109448903,WWW Notre Dame,real,random failure
0.38999904828860804,0.3744385670296473,0.012546873895255564,WWW Notre Dame,real,random failure
0.399998157977951,0.3614248347552721,0.011919647223207762,WWW Notre Dame,real,random failure
0.409997267667294,0.34922681124493066,0.01133703688778194,WWW Notre Dame,real,random failure
0.4199994473933853,0.3361045531715014,0.011159421715893616,WWW Notre Dame,real,random failure
0.42999855708272827,0.3231999607035297,0.010699714097246807,WWW Notre Dame,real,random failure
0.43999766677207125,0.31025162021189395,0.009337511015332218,WWW Notre Dame,real,random failure
0.4499998464981626,0.29927362930534274,0.009653567283859786,WWW Notre Dame,real,random failure
0.4599989561875056,0.2881852705776889,0.009370194499361537,WWW Notre Dame,real,random failure
0.46999806587684856,0.2769305158582748,0.009406503325953204,WWW Notre Dame,real,random failure
0.47999717556619154,0.26423775592593846,0.00959224474898925,WWW Notre Dame,real,random failure
0.48999935529228283,0.2543095640854821,0.00911974096466008,WWW Notre Dame,real,random failure
0.4999984649816258,0.24388970585977915,0.009115778879618074,WWW Notre Dame,real,random failure
0.5099975746709688,0.23315317334348493,0.009111703663911171,WWW Notre Dame,real,random failure
0.5199997543970601,0.22331785011466584,0.00903569531031339,WWW Notre Dame,real,random failure
0.5299988640864031,0.21273282391190224,0.009219753292610211,WWW Notre Dame,real,random failure
0.5399979737757461,0.20212707496108728,0.00949481365028607,WWW Notre Dame,real,random failure
0.5499970834650891,0.19328797865710448,0.008435586319366273,WWW Notre Dame,real,random failure
0.5599992631911804,0.18410273570974645,0.008789585682731183,WWW Notre Dame,real,random failure
0.5699983728805234,0.17600766281172386,0.008564976981594285,WWW Notre Dame,real,random failure
0.5799974825698664,0.1668133632559582,0.008209660488080013,WWW Notre Dame,real,random failure
0.5899996622959577,0.1574727764491341,0.009013612860546654,WWW Notre Dame,real,random failure
0.5999987719853007,0.14894897291920586,0.00960497856568731,WWW Notre Dame,real,random failure
0.6099978816746436,0.1404884121462934,0.009001864008214396,WWW Notre Dame,real,random failure
0.6199969913639867,0.13276128315255936,0.008004292492533718,WWW Notre Dame,real,random failure
0.629999171090078,0.12511197959039574,0.008854758216066703,WWW Notre Dame,real,random failure
0.6399982807794209,0.11750934058680682,0.008183831320388024,WWW Notre Dame,real,random failure
0.6499973904687639,0.10912537723076546,0.009084420256726712,WWW Notre Dame,real,random failure
0.6599995701948552,0.10141052838402476,0.008679626022514186,WWW Notre Dame,real,random failure
0.6699986798841983,0.09304667376868503,0.007736300665225292,WWW Notre Dame,real,random failure
0.6799977895735412,0.0865819438858683,0.00802761735665304,WWW Notre Dame,real,random failure
0.6899999692996325,0.08016602758735021,0.007697222829233635,WWW Notre Dame,real,random failure
0.6999990789889755,0.07424438720531484,0.007961854189583227,WWW Notre Dame,real,random failure
0.7099981886783184,0.06918926469549841,0.008050042021707362,WWW Notre Dame,real,random failure
0.7199972983676615,0.0637479315627408,0.008165649524395526,WWW Notre Dame,real,random failure
0.7299994780937528,0.05758728881984717,0.00810965146125705,WWW Notre Dame,real,random failure
0.7399985877830958,0.05286541879906302,0.007929625165911303,WWW Notre Dame,real,random failure
0.7499976974724387,0.04767291214475837,0.007334848602040832,WWW Notre Dame,real,random failure
0.75999987719853,0.04325681778410888,0.00682746458811465,WWW Notre Dame,real,random failure
0.769998986887873,0.03836655624767828,0.005563506491992931,WWW Notre Dame,real,random failure
0.7799980965772161,0.033686131722996726,0.004958342064724412,WWW Notre Dame,real,random failure
0.789997206266559,0.02928738306997535,0.004661478417902141,WWW Notre Dame,real,random failure
0.7999993859926503,0.025611474569350597,0.004020833634107247,WWW Notre Dame,real,random failure
0.8099984956819933,0.022175642942446026,0.0037189776734416966,WWW Notre Dame,real,random failure
0.8199976053713363,0.01922610513647849,0.0033372977764908225,WWW Notre Dame,real,random failure
0.8299997850974277,0.015938095779006473,0.0031202151260616463,WWW Notre Dame,real,random failure
0.8399988947867706,0.013630502657116808,0.0027737168304431234,WWW Notre Dame,real,random failure
0.8499980044761136,0.01128299905749872,0.0026100158234844788,WWW Notre Dame,real,random failure
0.8599971141654565,0.00940229454546571,0.0024276536448605483,WWW Notre Dame,real,random failure
